# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	50750
#@/user_id	sync_config
xia yi 	下一	c=1 d=6.27774e-53 t=50750
xia yi bu 	下一步	c=1 d=2.575e-10 t=50750
xia yu 	下雨	c=1 d=0.00900478 t=50750
xia zai 	下載	c=55 d=0.0307168 t=50750
xia zai de 	下載的	c=1 d=7.65697e-66 t=50750
xia zhou 	下週	c=21 d=2.14454e-05 t=50750
xian 	先	c=78 d=0.327359 t=50750
xian 	獻	c=6 d=2.1401e-06 t=50750
xian 	現	c=4 d=5.22223e-05 t=50750
xian 	綫	c=4 d=2.57457e-08 t=50750
xian 	閒	c=1 d=2.52659e-22 t=50750
xian 	鮮	c=1 d=1.28779e-05 t=50750
xian ba 	先把	c=10 d=6.10816e-09 t=50750
xian bang wo 	先幫我	c=2 d=0.0599047 t=50750
xian chang 	現場	c=2 d=1.07047e-07 t=50750
xian cheng 	現成	c=1 d=0.421052 t=50750
xian chi fan 	先喫飯	c=1 d=0.00396599 t=50750
xian fa 	先發	c=1 d=5.08171e-37 t=50750
xian fu kuan 	先付款	c=1 d=2.01294e-54 t=50750
xian gei 	先給	c=0 d=8.67796e-69 t=50750
xian gei ni 	先給你	c=1 d=7.5617e-07 t=50750
xian gei wo 	先給我	c=1 d=8.72146e-68 t=50750
xian jian 	仙劍	c=3 d=1.6879e-40 t=50750
xian jin 	現金	c=10 d=0.475959 t=50750
xian jing 	陷阱	c=1 d=2.68137e-45 t=50750
xian qu 	先取	c=1 d=1.65283e-88 t=50750
xian shang 	線上	c=13 d=0.00171216 t=50750
xian shi 	顯示	c=65 d=0.000367451 t=50750
xian shi qi 	顯示器	c=1 d=2.56434e-20 t=50750
xian xia 	線下	c=23 d=2.06045e-05 t=50750
xian xian 	顯現	c=1 d=1.57832e-16 t=50750
xian yong 	先用	c=4 d=7.08582e-07 t=50750
xian you 	先有	c=1 d=0.00348252 t=50750
xian you 	現有	c=4 d=1.08141e-09 t=50750
xian za 	閒雜	c=3 d=1.50092e-10 t=50750
xian zai 	先在	c=1 d=1.15683e-08 t=50750
xian zai 	現在	c=294 d=1.78265 t=50750
xian zai kan 	現在看	c=1 d=3.57311e-11 t=50750
xian zhi 	限制	c=22 d=0.896058 t=50750
xiang 	像	c=5 d=2.86912e-09 t=50750
xiang 	向	c=4 d=4.21625e-17 t=50750
xiang 	想	c=17 d=0.000338548 t=50750
xiang 	祥	c=2 d=3.04211e-81 t=50750
xiang 	箱	c=1 d=9.01215e-42 t=50750
xiang 	項	c=2 d=2.62292e-21 t=50750
xiang ban fa 	想辦法	c=1 d=1.29508e-42 t=50750
xiang ce 	相冊	c=5 d=1.3351e-82 t=50750
xiang dang 	相當	c=3 d=0.0340475 t=50750
xiang dang yu 	相當於	c=1 d=5.34698e-19 t=50750
xiang dang yu shi 	相當於是	c=1 d=5.37378e-18 t=50750
xiang dao 	嚮導	c=1 d=2.84873e-22 t=50750
xiang fa 	想法	c=1 d=8.83341e-71 t=50750
xiang gang 	香港	c=12 d=0.0278757 t=50750
xiang guan 	相關	c=49 d=0.197156 t=50750
xiang hui 	想回	c=1 d=2.43712e-39 t=50750
xiang huo qu 	想獲取	c=1 d=5.52032e-11 t=50750
xiang ji 	相機	c=1 d=7.82895e-92 t=50750
xiang jia ru 	想加入	c=1 d=0.00103848 t=50750
xiang jiao 	香蕉	c=1 d=4.47621e-15 t=50750
xiang mu 	項目	c=43 d=0.471553 t=50750
xiang qing 	詳情	c=39 d=2.41637e-11 t=50750
xiang shang qu 	想上去	c=1 d=8.6585e-71 t=50750
xiang shi 	像是	c=2 d=2.07526e-24 t=50750
xiang tai duo 	想太多	c=1 d=1.27048e-81 t=50750
xiang wei 	祥偉	c=4 d=2.40353e-05 t=50750
xiang wen 	想問	c=1 d=2.30654e-69 t=50750
xiang wen ni 	想問你	c=1 d=1.6054e-69 t=50750
xiang wen yi 	想問一	c=1 d=1.67092e-69 t=50750
xiang xi 	詳細	c=4 d=3.74928e-11 t=50750
xiang xi xin xi 	詳細信息	c=1 d=0.0017643 t=50750
xiang xia 	向下	c=2 d=4.36793e-62 t=50750
xiang xia 	鄉下	c=4 d=4.46611e-56 t=50750
xiang yan 	香菸	c=1 d=2.01609e-43 t=50750
xiang yao 	想要	c=2 d=4.01758e-08 t=50750
xiang ying 	響應	c=5 d=0.067489 t=50750
xiang yong 	想用	c=1 d=5.42836e-78 t=50750
xiao 	小	c=16 d=2.58546 t=50750
xiao 	效	c=5 d=6.46648e-14 t=50750
xiao ai 	小愛	c=1 d=8.31926e-42 t=50750
xiao bian dong 	小變動	c=1 d=0.666977 t=50750
xiao che 	小車	c=1 d=2.06783e-47 t=50750
xiao cheng xu 	小程序	c=35 d=7.95178e-08 t=50750
xiao fei 	消費	c=13 d=4.70491e-13 t=50750
xiao fei qian 	消費前	c=1 d=1.13562e-55 t=50750
xiao fen 	小份	c=1 d=1.37544e-15 t=50750
xiao ge 	小哥	c=1 d=6.06924e-38 t=50750
xiao guo 	效果	c=10 d=0.00147367 t=50750
xiao hao 	消耗	c=1 d=1.09091e-53 t=50750
xiao hua 	小化	c=1 d=1 t=50720
xiao ji 	小雞	c=1 d=3.39874e-40 t=50750
xiao lu 	小路	c=2 d=1.02389e-70 t=50750
xiao lv 	效率	c=2 d=1.35285e-26 t=50750
xiao mu zhi 	小拇指	c=1 d=1.72444e-87 t=50750
xiao ping mu 	小屏幕	c=1 d=1.65744e-62 t=50750
xiao qiang 	小強	c=1 d=7.21275e-10 t=50750
xiao qu 	小區	c=3 d=0.0478813 t=50750
xiao sa 	瀟灑	c=2 d=5.10235e-77 t=50750
xiao shi 	小時	c=5 d=0.0410087 t=50750
xiao shou 	銷售	c=22 d=4.07192e-14 t=50750
xiao shuo 	小說	c=2 d=2.34143e-85 t=50750
xiao tu biao 	小圖標	c=1 d=2.41156e-62 t=50750
xiao wei 	小偉	c=1 d=1.46591e-73 t=50750
xiao wen ti 	小問題	c=4 d=4.40657e-07 t=50750
xiao xi 	消息	c=2 d=4.10275e-33 t=50750
xiao xiao 	小小	c=1 d=0.0274607 t=50750
xiao xie 	小寫	c=4 d=4.82732e-14 t=50750
xie 	些	c=12 d=0.336443 t=50750
xie 	寫	c=28 d=0.718924 t=50750
xie cuo 	寫錯	c=5 d=0.000847134 t=50750
xie dai ma 	寫代碼	c=5 d=2.61089e-37 t=50750
xie de 	寫的	c=2 d=0.882497 t=50750
xie ge 	寫個	c=3 d=1.1589e-08 t=50750
xie gei 	寫給	c=1 d=1.43793e-67 t=50750
xie hao 	寫好	c=4 d=3.86202e-14 t=50750
xie qi lai 	寫起來	c=1 d=2.05144e-71 t=50750
xie ru 	寫入	c=3 d=8.84208e-32 t=50750
xie shi 	寫詩	c=1 d=2.04051e-67 t=50750
xie si 	寫死	c=8 d=8.51524e-08 t=50750
xie xi 	歇息	c=4 d=1.80868e-55 t=50750
xie xie 	謝謝	c=36 d=0.522046 t=50750
xie yi 	協議	c=34 d=0.000183432 t=50750
xie yi ge 	寫一個	c=2 d=8.64084e-47 t=50750
xie yi xia 	寫一下	c=1 d=2.09645e-91 t=50750
xie zai 	卸載	c=1 d=1.20859e-23 t=50750
xie zai 	寫在	c=3 d=0.00201165 t=50750
xie zhu 	協助	c=4 d=4.66856e-10 t=50750
xin 	信	c=2 d=2.99415e-67 t=50750
xin 	心	c=3 d=0.168638 t=50750
xin 	新	c=22 d=0.236932 t=50750
xin hao 	信號	c=2 d=0.11602 t=50750
xin huan 	新換	c=1 d=0.00704808 t=50750
xin jia 	新家	c=1 d=1.05741e-39 t=50750
xin jia po 	新加坡	c=4 d=1.08035e-19 t=50750
xin jian 	新建	c=8 d=1.17491e-14 t=50750
xin nian 	新年	c=1 d=2.26103e-39 t=50750
xin tai 	心態	c=4 d=0.0464146 t=50750
xin ti 	新體	c=1 d=3.42276e-64 t=50750
xin wen 	新聞	c=1 d=4.55702e-49 t=50750
xin xi 	信息	c=84 d=0.181836 t=50750
xin yang 	信仰	c=1 d=1.37802e-37 t=50750
xin yong ka 	信用卡	c=16 d=7.97188e-10 t=50750
xin zeng 	新增	c=192 d=0.0166886 t=50750
xing 	型	c=2 d=3.57537e-34 t=50750
xing 	形	c=2 d=2.89558e-70 t=50750
xing 	星	c=1 d=4.15816e-89 t=50750
xing 	興	c=1 d=0.0578443 t=50750
xing 	行	c=5 d=2.44282e-31 t=50750
xing bie 	性別	c=1 d=5.41452e-48 t=50750
xing bu 	行不	c=1 d=2.0266e-16 t=50750
xing bu xing 	行不行	c=8 d=0.601078 t=50750
xing cheng 	行程	c=1 d=9.01186e-71 t=50750
xing cun 	倖存	c=1 d=0.32628 t=50750
xing cun zhe 	倖存者	c=2 d=0.430162 t=50750
xing li 	行李	c=2 d=1.10705e-71 t=50750
xing li xiang 	行李箱	c=1 d=2.03559e-68 t=50750
xing ming 	姓名	c=1 d=2.36872e-57 t=50750
xing neng 	性能	c=5 d=4.5349e-07 t=50750
xing qi 	星期	c=1 d=9.37485e-65 t=50750
xing qi tian 	星期天	c=2 d=3.31521e-05 t=50750
xing qu 	興趣	c=3 d=0.000127171 t=50750
xing shi 	形式	c=8 d=3.69394e-46 t=50750
xing wei 	行爲	c=1 d=5.40825e-05 t=50750
xing xi 	性息	c=1 d=2.02585e-41 t=50750
xing yong ka 	行用卡	c=1 d=3.13146e-47 t=50750
xing yun 	幸運	c=1 d=8.47118e-49 t=50750
xing zhuang 	形狀	c=1 d=1.03453e-17 t=50750
xiong kou 	胸口	c=1 d=1.03109e-66 t=50750
xiu 	休	c=0 d=3.52831e-40 t=50750
xiu 	修	c=2 d=0.0131675 t=50750
xiu fu 	修復	c=76 d=0.256897 t=50750
xiu fu ai 	修復愛	c=1 d=0.00238156 t=50750
xiu gai 	修改	c=122 d=0.00492029 t=50750
xiu gai qian 	修改前	c=1 d=5.00265e-29 t=50750
xiu lian 	修煉	c=3 d=0.310367 t=50750
xiu mian 	休眠	c=1 d=0.000337144 t=50750
xiu nian jia 	休年假	c=1 d=3.54599e-39 t=50750
xiu xi 	休息	c=8 d=0.00150868 t=50750
xu 	需	c=1 d=5.54462e-92 t=50750
xu fei 	續費	c=12 d=0.0265349 t=50750
xu hao 	序號	c=1 d=9.98373e-70 t=50750
xu ni 	虛擬	c=10 d=0.00404611 t=50750
xu qiu 	需求	c=33 d=0.00113412 t=50750
xu qiu nan qu 	需求南區	c=1 d=0.00318278 t=50750
xu yao 	需要	c=155 d=0.191772 t=50750
xu yong 	需用	c=1 d=2.02557e-10 t=50750
xuan 	選	c=22 d=2.31342e-06 t=50750
xuan kong 	懸空	c=1 d=1.86051e-10 t=50750
xuan qu 	選區	c=3 d=0.0107549 t=50750
xuan ran 	渲染	c=17 d=0.00548905 t=50750
xuan ren 	選人	c=1 d=4.39818e-14 t=50750
xuan xiang 	選項	c=1 d=1.4551e-89 t=50750
xuan xiang ka 	選項卡	c=1 d=8.42346e-12 t=50750
xuan ze 	選擇	c=104 d=0.000973149 t=50750
xuan zhong 	選中	c=40 d=9.976e-06 t=50750
xuan zhong guo 	選中過	c=1 d=3.12837e-06 t=50750
xuan zhuan 	旋轉	c=5 d=3.1004e-18 t=50750
xue 	學	c=5 d=5.34455e-15 t=50750
xue fei 	學費	c=1 d=0.00644146 t=50750
xue hao 	學號	c=1 d=1.84319e-47 t=50750
xue xi 	學習	c=4 d=4.26962e-15 t=50750
xue xi xing 	學習型	c=1 d=0.0157644 t=50750
xue xia 	學下	c=1 d=4.71869e-18 t=50750
xun huan 	循環	c=3 d=4.27633e-07 t=50750
xun lei 	迅雷	c=1 d=6.44674e-42 t=50750
ya 	呀	c=2 d=3.4405e-66 t=50750
ya 	壓	c=1 d=4.95556e-06 t=50750
ya bao xin 	雅宝信	c=1 d=0.263158 t=50750
ya dan 	鴨蛋	c=1 d=0.19593 t=50750
ya jin 	押金	c=5 d=7.84359e-05 t=50750
ya ling 	啞鈴	c=2 d=6.0588e-68 t=50750
ya ma xun 	亞馬遜	c=2 d=0.264477 t=50750
ya suo 	壓縮	c=6 d=0.00033234 t=50750
ya suo bao 	壓縮包	c=2 d=7.88504e-29 t=50750
ya zhou 	亞洲	c=1 d=5.54799e-11 t=50750
yan 	煙	c=3 d=5.73255e-06 t=50750
yan 	言	c=2 d=2.14133e-09 t=50750
yan chang hui 	演唱會	c=1 d=3.27514e-16 t=50750
yan chi 	延遲	c=1 d=6.27453e-47 t=50750
yan fa bu 	研發部	c=1 d=0.000930303 t=50750
yan jing 	燕京	c=1 d=2.32743e-56 t=50750
yan jing 	眼睛	c=1 d=8.09541e-74 t=50750
yan jing 	眼鏡	c=8 d=4.19595e-42 t=50750
yan jiu 	研究	c=9 d=0.00680566 t=50750
yan jiu xia 	研究下	c=2 d=0.000253537 t=50750
yan jiu yan jiu 	研究研究	c=1 d=2.8717e-87 t=50750
yan se 	顏色	c=4 d=1.60163e-12 t=50750
yan shi 	演示	c=10 d=1.62136e-09 t=50750
yan shou 	延壽	c=1 d=1.24071e-08 t=50750
yan zheng 	驗證	c=34 d=0.000442029 t=50750
yan zheng ma 	驗證碼	c=20 d=0.00201394 t=50750
yan zhong 	嚴重	c=5 d=3.99747e-06 t=50750
yang 	楊	c=2 d=2.45865e-73 t=50750
yang 	樣	c=15 d=0.53019 t=50750
yang 	洋	c=1 d=2.29278e-56 t=50750
yang 	陽	c=0 d=0.00136366 t=50750
yang guang 	陽光	c=1 d=3.57117e-34 t=50750
yang jiu 	陽酒	c=1 d=2.28135e-56 t=50750
yang shi 	樣式	c=85 d=0.0122773 t=50750
yang tai 	陽臺	c=0 d=0.0120633 t=50750
yang tai shan 	陽臺山	c=3 d=0.59654 t=50750
yao 	妖	c=1 d=7.87834e-19 t=50750
yao 	腰	c=6 d=2.7999 t=50750
yao 	要	c=266 d=1.15575 t=50750
yao ba 	要把	c=4 d=0.00196945 t=50750
yao bang mang 	要幫忙	c=1 d=0.205975 t=50750
yao bang wo 	要幫我	c=2 d=1.38281e-19 t=50750
yao bu 	要不	c=13 d=0.0593087 t=50750
yao bu ran 	要不然	c=9 d=1.50861e-14 t=50750
yao bu ren 	要不人	c=1 d=4.15109e-69 t=50750
yao bu yao 	要不要	c=3 d=4.44224e-43 t=50750
yao dai shang 	要帶上	c=1 d=7.59135e-53 t=50750
yao dan du 	要單獨	c=1 d=4.57738e-72 t=50750
yao dao 	要道	c=1 d=1.62528e-08 t=50750
yao deng 	要等	c=5 d=1.30644e-24 t=50750
yao fan hui 	要返回	c=1 d=5.07723e-56 t=50750
yao gai 	要改	c=3 d=1.30405e-35 t=50750
yao gai cheng 	要改成	c=1 d=7.64761e-81 t=50750
yao gai shen me 	要改什麼	c=1 d=2.1023e-65 t=50750
yao gao 	藥膏	c=1 d=2.80927e-05 t=50750
yao gao 	要搞	c=1 d=0.45612 t=50750
yao gei wo 	要給我	c=4 d=4.44375e-47 t=50750
yao guo 	要過	c=1 d=9.99457e-24 t=50750
yao he 	要和	c=2 d=0.00663763 t=50750
yao he ni 	要和你	c=1 d=7.17143e-60 t=50750
yao jia 	要加	c=2 d=5.74449e-61 t=50750
yao jia shang 	要加上	c=2 d=7.85265e-10 t=50750
yao jia xia 	要加下	c=1 d=3.15144e-63 t=50750
yao jia yi ge 	要加一個	c=1 d=4.91178e-78 t=50750
yao jin 	要緊	c=1 d=4.69116e-08 t=50750
yao jin ru 	要進入	c=1 d=4.67875e-65 t=50750
yao kai fa wan 	要開發完	c=1 d=1.91255e-11 t=50750
yao kai hui 	要開會	c=1 d=0.00174675 t=50750
yao kan 	要看	c=1 d=6.35596e-81 t=50750
yao kong qi 	遙控器	c=0 d=3.6718e-09 t=50750
yao na 	要拿	c=1 d=2.99173e-10 t=50750
yao ni 	要你	c=1 d=1.1042e-19 t=50750
yao ni na bian 	要你那邊	c=1 d=6.70277e-59 t=50750
yao qi 	妖氣	c=1 d=1.32143e-73 t=50750
yao qing 	邀請	c=31 d=0.00625109 t=50750
yao qing ma 	邀請碼	c=2 d=4.15052e-38 t=50750
yao qing ren 	邀請人	c=6 d=3.5128e-79 t=50750
yao qiu 	要求	c=3 d=5.38402e-11 t=50750
yao qu 	要去	c=3 d=0.00970611 t=50750
yao que ren 	要確認	c=1 d=0.00357068 t=50750
yao shang 	要上	c=1 d=2.54895e-08 t=50750
yao she zhi 	要設置	c=1 d=1.51247e-44 t=50750
yao shi 	要是	c=2 d=1.68696e-05 t=50750
yao ti gong 	要提供	c=2 d=1.68455e-47 t=50750
yao tong 	腰痛	c=4 d=1.29199 t=50750
yao xiang 	要想	c=1 d=4.89077e-57 t=50750
yao yong 	要用	c=7 d=0.109336 t=50750
yao yong de 	要用的	c=1 d=0.138069 t=50750
yao yong lai 	要用來	c=1 d=4.24474e-08 t=50750
yao you 	要有	c=1 d=1.5925e-33 t=50750
yao you ge 	要有個	c=1 d=1.09578e-76 t=50750
yao zai 	要在	c=7 d=8.02629e-32 t=50750
yao zai na li 	要在那裏	c=1 d=4.95946e-74 t=50750
yao zen me 	要怎麼	c=4 d=9.19451e-13 t=50750
yao zuo 	要做	c=1 d=7.27091e-75 t=50750
yao zuo cheng 	要做成	c=1 d=1.25638e-38 t=50750
ye 	也	c=59 d=1.03246 t=50750
ye 	頁	c=2 d=6.21125e-16 t=50750
ye ba 	也把	c=1 d=1.14918e-77 t=50750
ye bi jiao 	也比較	c=1 d=2.59417e-09 t=50750
ye biao 	页表	c=1 d=1.80829e-28 t=50750
ye bu cuo 	也不错	c=1 d=6.5727e-05 t=50750
ye bu gui 	也不貴	c=1 d=6.86076e-39 t=50750
ye bu hui 	也不會	c=1 d=4.50952e-14 t=50750
ye bu neng 	也不能	c=1 d=1.15216e-78 t=50750
ye bu tai 	也不太	c=1 d=7.77401e-69 t=50750
ye bu tai qing kuang 	也不太情況	c=1 d=7.81298e-68 t=50750
ye bu zhi dao 	也不知道	c=1 d=1.80424e-31 t=50750
ye che 	夜車	c=2 d=8.66173e-09 t=50750
ye de 	也得	c=1 d=1 t=50698
ye deng lu 	也登錄	c=1 d=9.81805e-79 t=50750
ye gai 	也改	c=2 d=0.000761668 t=50750
ye gai 	也該	c=1 d=0.000735471 t=50750
ye gai cheng 	也改成	c=1 d=3.90416e-24 t=50750
ye gei wo 	也給我	c=1 d=6.24344e-18 t=50750
ye hai 	也還	c=1 d=5.11083e-16 t=50750
ye hui 	也會	c=7 d=0.012973 t=50750
ye ke 	也可	c=1 d=0.00798652 t=50750
ye ke shi 	也可是	c=1 d=1.68547e-24 t=50750
ye ke yi 	也可以	c=13 d=0.71177 t=50750
ye ma 	頁碼	c=1 d=6.27367e-16 t=50750
ye mei wen ti 	也沒問題	c=1 d=6.93938e-26 t=50750
ye mei you 	也沒有	c=19 d=0.214381 t=50750
ye mei you ni 	也沒有你	c=1 d=5.06223e-80 t=50750
ye mian 	頁面	c=186 d=0.0131709 t=50750
ye neng 	也能	c=10 d=4.39968e-18 t=50750
ye quan bu 	也全部	c=1 d=0.00895987 t=50750
ye shi 	也是	c=37 d=0.000750946 t=50750
ye ti shi 	也提示	c=1 d=1.2616e-28 t=50750
ye ting hao 	也挺好	c=1 d=2.68914e-79 t=50750
ye wu 	業務	c=3 d=1.59695e-07 t=50750
ye xing 	也行	c=2 d=1.18672e-14 t=50750
ye xu yao 	也許要	c=1 d=1.3863e-78 t=50750
ye yao 	也要	c=32 d=1.91661e-05 t=50750
ye yao fa 	也要發	c=1 d=3.34518e-59 t=50750
ye yao you 	也要有	c=1 d=6.70755e-38 t=50750
ye ye 	爺爺	c=5 d=5.53362e-06 t=50750
ye ying gai 	也應該	c=1 d=5.68499e-92 t=50750
ye you 	也有	c=15 d=0.724601 t=50750
ye you dian 	也有點	c=1 d=6.59084e-08 t=50750
ye yu dao 	也遇到	c=1 d=9.30748e-39 t=50750
ye yu dao guo 	也遇到過	c=1 d=0.499074 t=50750
ye zai 	也在	c=1 d=1.86521e-69 t=50750
yi 	一	c=53 d=0.0139179 t=50750
yi 	乙	c=2 d=2.78475e-46 t=50750
yi 	以	c=6 d=0.00802655 t=50750
yi 	奕	c=1 d=7.23242e-42 t=50750
yi 	姨	c=1 d=6.49472e-41 t=50750
yi 	已	c=46 d=4.58562e-05 t=50750
yi ba 	一把	c=2 d=1.82423e-43 t=50750
yi bai duo 	一百多	c=2 d=1.06869e-38 t=50750
yi ban 	一班	c=1 d=2.18015e-81 t=50750
yi ban 	一般	c=15 d=0.0201014 t=50750
yi ban dou shi 	一般都是	c=1 d=1.17727e-67 t=50750
yi ban ren 	一般人	c=2 d=3.25936e-18 t=50750
yi bang 	一幫	c=2 d=4.48222e-81 t=50750
yi bian 	一遍	c=3 d=1.1345e-14 t=50750
yi bian 	一邊	c=4 d=2.54972e-33 t=50750
yi biao 	儀表	c=1 d=3.78362e-08 t=50750
yi bu 	一步	c=1 d=6.24643e-53 t=50750
yi ceng 	一層	c=3 d=2.88382e-09 t=50750
yi chang 	異常	c=1 d=2.58211e-13 t=50750
yi che 	一車	c=3 d=9.63932e-10 t=50750
yi chu 	溢出	c=2 d=3.09029e-09 t=50750
yi chu 	移除	c=1 d=1.03632e-08 t=50750
yi chu li 	已處理	c=1 d=2.06354e-52 t=50750
yi chuan 	一串	c=2 d=6.34772e-08 t=50750
yi ci 	一次	c=10 d=8.43269e-07 t=50750
yi da pian 	一大片	c=1 d=3.82815e-28 t=50750
yi dao 	一到	c=1 d=9.16609e-06 t=50750
yi dao 	移到	c=1 d=1.48949e-11 t=50750
yi dian 	一點	c=8 d=1.24079e-07 t=50750
yi ding 	一定	c=2 d=7.33798e-36 t=50750
yi dong 	移動	c=11 d=0.00625739 t=50750
yi dong duan 	移动端	c=1 d=2.1672e-11 t=50750
yi dong ka 	移動卡	c=1 d=5.44908e-64 t=50750
yi duan 	一段	c=2 d=5.74365e-07 t=50750
yi duo yun 	一朵雲	c=2 d=5.07143e-62 t=50750
yi fa 	已發	c=5 d=0.00506076 t=50750
yi fa bu 	已發佈	c=1 d=2.14185e-49 t=50750
yi fa fang 	已發放	c=1 d=5.2588e-87 t=50750
yi fang 	乙方	c=1 d=5.30731e-48 t=50750
yi fen 	一份	c=9 d=0.0973701 t=50750
yi fen zhong 	一分鐘	c=2 d=7.25618e-07 t=50750
yi feng 	一封	c=1 d=0.369723 t=50750
yi fu 	一幅	c=1 d=5.53537e-43 t=50750
yi ge 	一個	c=201 d=0.859899 t=50750
yi ge ren 	一個人	c=1 d=1.35442e-69 t=50750
yi geng xin 	已更新	c=1 d=1.43617e-82 t=50750
yi gong 	一共	c=4 d=3.82926e-46 t=50750
yi guo 	已過	c=1 d=1.90457e-50 t=50750
yi guo qu 	移過去	c=1 d=2.45184e-51 t=50750
yi hang 	一行	c=2 d=0.00402593 t=50750
yi hou 	以後	c=8 d=0.133386 t=50750
yi hui 	一會	c=4 d=6.92199e-07 t=50750
yi ji 	一級	c=6 d=5.27562e-07 t=50750
yi ji 	以及	c=5 d=0.000116995 t=50750
yi jian 	一件	c=1 d=2.78739e-60 t=50750
yi jian 	一鍵	c=1 d=0.000263203 t=50750
yi jie jue 	已解決	c=5 d=2.5023e-44 t=50750
yi jie shu 	已結束	c=2 d=1.70977e-16 t=50750
yi jing 	已經	c=32 d=0.240508 t=50750
yi kai shi 	一開始	c=1 d=9.66427e-11 t=50750
yi kuan 	一款	c=1 d=0.000655574 t=50750
yi lai 	依賴	c=13 d=1.00587e-10 t=50750
yi liang ge 	一兩個	c=1 d=5.16307e-18 t=50750
yi lou 	一樓	c=3 d=4.96774e-05 t=50750
yi lou 	遺漏	c=2 d=7.99643e-40 t=50750
yi ming 	一名	c=1 d=2.32656e-81 t=50750
yi ming 	一命	c=1 d=2.31496e-81 t=50750
yi mu 	一畝	c=1 d=1.80019e-34 t=50750
yi nian 	一年	c=7 d=0.0129068 t=50750
yi qi 	一起	c=17 d=1.93677e-12 t=50750
yi qi guo 	一起過	c=1 d=4.04585e-61 t=50750
yi qian 	以前	c=70 d=1.07062 t=50750
yi qie 	一切	c=1 d=1.74342e-10 t=50750
yi qing 	疫情	c=7 d=0.00027952 t=50750
yi shang 	以上	c=3 d=0.149569 t=50750
yi sheng 	一生	c=4 d=2.70927 t=50750
yi sheng 	醫生	c=1 d=3.39112e-43 t=50750
yi shi 	意識	c=3 d=1.59603e-59 t=50750
yi shi yong 	已使用	c=1 d=2.92722e-77 t=50750
yi shou 	一首	c=3 d=2.93638e-67 t=50750
yi si 	意思	c=27 d=1.15374 t=50750
yi tai 	一臺	c=3 d=9.88839e-16 t=50750
yi tao 	一套	c=7 d=6.84094e-05 t=50750
yi ti jiao 	已提交	c=2 d=4.14135e-12 t=50750
yi tian 	一天	c=7 d=0.0188734 t=50750
yi tiao 	一條	c=9 d=4.28262e-05 t=50750
yi wai 	意外	c=1 d=2.10595e-56 t=50750
yi wan mian 	一碗麪	c=1 d=0.865022 t=50750
yi wan nian 	一萬年	c=2 d=0.869358 t=50750
yi wei 	以爲	c=1 d=0.00196437 t=50750
yi wu 	義務	c=0 d=3.28753e-32 t=50750
yi wu ren 	義務人	c=1 d=3.30401e-31 t=50750
yi xi 	乙烯	c=1 d=6.72949e-47 t=50750
yi xia 	一下	c=187 d=0.676996 t=50750
yi xia 	以下	c=7 d=8.10997e-09 t=50750
yi xia ba 	一下吧	c=2 d=0.774916 t=50750
yi xiang 	一項	c=1 d=1.93796e-78 t=50750
yi xie 	一些	c=43 d=0.767543 t=50750
yi xie bao 	一些包	c=1 d=8.87949e-44 t=50750
yi xie shu 	一些書	c=1 d=3.0216e-68 t=50750
yi yang 	一樣	c=18 d=0.00697559 t=50750
yi you 	已有	c=3 d=1.29776e-06 t=50750
yi yuan 	醫院	c=8 d=0.308631 t=50750
yi zhang 	一張	c=13 d=0.000754089 t=50750
yi zheng 	一整	c=0 d=5.80218e-39 t=50750
yi zheng kuai 	一整塊	c=2 d=1.46179e-37 t=50750
yi zheng tian 	一整天	c=2 d=7.79066e-05 t=50750
yi zhi 	一直	c=40 d=0.0405036 t=50750
yi zhi 	一致	c=9 d=1.47172e-10 t=50750
yi zhi fu 	已支付	c=1 d=3.49975e-61 t=50750
yi zhong 	一種	c=2 d=8.83248e-11 t=50750
yi zhou 	一週	c=1 d=1.10626e-41 t=50750
yin 	銀	c=5 d=3.33846e-06 t=50750
yin 	飲	c=3 d=9.57137e-15 t=50750
yin cang 	隱藏	c=21 d=0.00822975 t=50750
yin hang 	銀行	c=17 d=0.000441151 t=50750
yin hang ka 	銀行卡	c=8 d=0.160712 t=50750
yin jiu 	飲酒	c=1 d=1.292e-14 t=50750
yin liang 	音量	c=3 d=0.000237145 t=50750
yin liao 	飲料	c=3 d=4.90884e-05 t=50750
yin qing 	引擎	c=1 d=5.37195e-14 t=50750
yin ru 	引入	c=6 d=2.62975e-09 t=50750
yin si 	隱私	c=12 d=8.49338e-21 t=50750
yin si xie yi 	隱私協議	c=3 d=6.00274e-74 t=50750
yin wei 	因爲	c=28 d=0.111091 t=50750
yin xiang 	印象	c=1 d=3.23243e-38 t=50750
yin xiang 	音響	c=1 d=6.64285e-71 t=50750
yin xiao 	音效	c=1 d=8.73836e-32 t=50750
yin ying 	陰影	c=1 d=8.05281e-12 t=50750
yin yu 	陰雨	c=1 d=4.88329e-39 t=50750
yin yue 	音樂	c=2 d=0.0096577 t=50750
ying 	應	c=7 d=2.16625e-09 t=50750
ying 	贏	c=3 d=7.76343e-52 t=50750
ying bi 	硬幣	c=1 d=0.158817 t=50750
ying fu 	應付	c=3 d=2.72393e-17 t=50750
ying gai 	應該	c=234 d=2.21073 t=50750
ying gai shi 	應該是	c=3 d=1.71981e-26 t=50750
ying li 	盈利	c=1 d=0.0140519 t=50750
